client_id,path,sentence,up_votes,down_votes,age,gender,accents,locale,segment,length
ef93253e47a156a5d68772425165fcf2a1e1c4c4d41ba0f75434e814e68af6109b4c4e206987a3513115b376271fd3a63c3252cc65e4af2fc825d091ab9e22fa,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_24676110.mp3,"""It gers wurdt oanfretten en it lân fan de boeren sit fol gatten.""",2,1,sixties,female,unknown,fy-NL,unknown,6.336
ef93253e47a156a5d68772425165fcf2a1e1c4c4d41ba0f75434e814e68af6109b4c4e206987a3513115b376271fd3a63c3252cc65e4af2fc825d091ab9e22fa,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_24676114.mp3,"""Belje de neiste supermerk.""",2,0,sixties,female,unknown,fy-NL,unknown,3.42
ef93253e47a156a5d68772425165fcf2a1e1c4c4d41ba0f75434e814e68af6109b4c4e206987a3513115b376271fd3a63c3252cc65e4af2fc825d091ab9e22fa,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_24676134.mp3,"""Sykje in wurd.""",2,0,sixties,female,unknown,fy-NL,unknown,2.988
ef93253e47a156a5d68772425165fcf2a1e1c4c4d41ba0f75434e814e68af6109b4c4e206987a3513115b376271fd3a63c3252cc65e4af2fc825d091ab9e22fa,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_24676138.mp3,"""In arbeider is net mear te beteljen.""",2,0,sixties,female,unknown,fy-NL,unknown,4.248
ef93253e47a156a5d68772425165fcf2a1e1c4c4d41ba0f75434e814e68af6109b4c4e206987a3513115b376271fd3a63c3252cc65e4af2fc825d091ab9e22fa,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_24676146.mp3,"""Soenen wy in flesse wetter hawwe meie?""",2,0,sixties,female,unknown,fy-NL,unknown,4.248
ef93253e47a156a5d68772425165fcf2a1e1c4c4d41ba0f75434e814e68af6109b4c4e206987a3513115b376271fd3a63c3252cc65e4af2fc825d091ab9e22fa,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_24676147.mp3,"""Nei fjouwer jier waard de mûne wer bûten wurking steld.""",2,0,sixties,female,unknown,fy-NL,unknown,5.436
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21411927.mp3,"""It is net noflik om sa'n berchpas yn de mist te beklimmen.""",2,0,sixties,male,unknown,fy-NL,unknown,5.424
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21411928.mp3,"""Der is in oare kant oan it ekonomysk suksesferhaal.""",2,0,sixties,male,unknown,fy-NL,unknown,5.304
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21411930.mp3,"""Hy sette de stoel wer teplak en gong út 'e keamer.""",2,0,sixties,male,unknown,fy-NL,unknown,4.896
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21411932.mp3,"""Hja hawwe fan twa oere middeis oant kertier oer sânen jûns hurd wurke.""",2,0,sixties,male,unknown,fy-NL,unknown,9.384
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21411933.mp3,"""Der binne saterdei spegelkarpers útset yn it Fryske wetter.""",2,0,sixties,male,unknown,fy-NL,unknown,8.664
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21411939.mp3,"""Minsken mei dysleksy skriuwe wurden ferkeard of helje by it lêzen letters trochinoar.""",2,0,sixties,male,unknown,fy-NL,unknown,7.704
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21411942.mp3,"""Freed is offisjeel úteinset mei de grutte ûnderhâldsbeurt fan it natuergebiet.""",2,0,sixties,male,unknown,fy-NL,unknown,6.816
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413776.mp3,"""Ja, wy hawwe de Skimmelrider sjoen.""",2,0,sixties,male,unknown,fy-NL,unknown,4.656
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413781.mp3,"""O, gelokkich.""",2,0,sixties,male,unknown,fy-NL,unknown,2.496
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413783.mp3,"""De fûle brân wie dagen efterinoar foarsidenijs.""",2,1,sixties,male,unknown,fy-NL,unknown,7.656
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413785.mp3,"""By twa moarnsbesiten hawwe wy in tal gewoane lytse flearmûzen waarnommen.""",2,0,sixties,male,unknown,fy-NL,unknown,8.496
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413790.mp3,"""Dat smoken moat ek mar ris in kear ophâlde.""",2,0,sixties,male,unknown,fy-NL,unknown,3.816
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413791.mp3,"""Ut wat aai is hy bret?""",2,0,sixties,male,unknown,fy-NL,unknown,3.576
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21463027.mp3,"""Wy krije hjir in hiele protte bûtenlânske toeristen, dy keapje allegear Delftsk blau.""",2,0,sixties,male,unknown,fy-NL,unknown,7.896
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21463051.mp3,"""In wiete winter makket faak mear slachtoffers as in kâldenien.""",2,0,sixties,male,unknown,fy-NL,unknown,6.696
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21463052.mp3,"""Wat is dyn ynternetadres?""",2,0,sixties,male,unknown,fy-NL,unknown,5.616
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21463100.mp3,"""Wite wyn wurdt makke fan wite of fan blauwe druven.""",2,0,sixties,male,unknown,fy-NL,unknown,4.896
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21463102.mp3,"""Fan it iene komt it oare.""",2,0,sixties,male,unknown,fy-NL,unknown,2.976
4c35896c2a26ed4224f8a7ba8ec637ca92f5e6318a09cba85d477a038f82319135b31b1cc5bca4e7fd9eaff75406ec4cf9e4cab8ac43bc702acaa20d9cc652da,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21463105.mp3,"""No sneintemoarn makket de bûnscoach syn seleksje bekend.""",2,0,sixties,male,unknown,fy-NL,unknown,4.656
38413bcd97566aa8a6d64e782490c94b4a6311b23bd115bc778cfa9f8609a0fd02422bc465ea7dea8aca7386bdb4d895c0b2a7dd9c4464d0727088609ea5bc8d,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_27012345.mp3,"""De ferhierder is der al ferskate kearen oer oanskreaun.""",2,0,sixties,male,unknown,fy-NL,unknown,5.652
38413bcd97566aa8a6d64e782490c94b4a6311b23bd115bc778cfa9f8609a0fd02422bc465ea7dea8aca7386bdb4d895c0b2a7dd9c4464d0727088609ea5bc8d,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_27012347.mp3,"""It oandiel fan it bedriuwslibben yn it ynsammeljen fan húshâldlik ôffal nimt hieltyd ta.""",2,0,sixties,male,unknown,fy-NL,unknown,7.776
38413bcd97566aa8a6d64e782490c94b4a6311b23bd115bc778cfa9f8609a0fd02422bc465ea7dea8aca7386bdb4d895c0b2a7dd9c4464d0727088609ea5bc8d,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_27012378.mp3,"""Der waarden hege wearden dioksine yn de aaien oantroffen.""",2,0,sixties,male,unknown,fy-NL,unknown,5.796
38413bcd97566aa8a6d64e782490c94b4a6311b23bd115bc778cfa9f8609a0fd02422bc465ea7dea8aca7386bdb4d895c0b2a7dd9c4464d0727088609ea5bc8d,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_27012379.mp3,"""Sa'n bytsje ite hâldst net lang fol.""",2,0,sixties,male,unknown,fy-NL,unknown,4.248
38413bcd97566aa8a6d64e782490c94b4a6311b23bd115bc778cfa9f8609a0fd02422bc465ea7dea8aca7386bdb4d895c0b2a7dd9c4464d0727088609ea5bc8d,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_27012394.mp3,"""Chantal komt altyd sûnder Koos want wy hawwe wurden mei him hân.""",2,0,sixties,male,unknown,fy-NL,unknown,6.3
38413bcd97566aa8a6d64e782490c94b4a6311b23bd115bc778cfa9f8609a0fd02422bc465ea7dea8aca7386bdb4d895c0b2a7dd9c4464d0727088609ea5bc8d,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_27012396.mp3,"""It is de muoite fan it neamen wurdich dat der in nije skoalle komt.""",2,1,sixties,male,unknown,fy-NL,unknown,6.48
38413bcd97566aa8a6d64e782490c94b4a6311b23bd115bc778cfa9f8609a0fd02422bc465ea7dea8aca7386bdb4d895c0b2a7dd9c4464d0727088609ea5bc8d,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_27012424.mp3,"""De brânwacht ropt minsken op nei hús te gean.""",2,0,sixties,male,unknown,fy-NL,unknown,4.392
38413bcd97566aa8a6d64e782490c94b4a6311b23bd115bc778cfa9f8609a0fd02422bc465ea7dea8aca7386bdb4d895c0b2a7dd9c4464d0727088609ea5bc8d,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_27012425.mp3,"""Op ferskate plakken yn Europa wiene woansdeitejûn spontane demonstraasjes.""",2,0,sixties,male,unknown,fy-NL,unknown,7.056
38413bcd97566aa8a6d64e782490c94b4a6311b23bd115bc778cfa9f8609a0fd02422bc465ea7dea8aca7386bdb4d895c0b2a7dd9c4464d0727088609ea5bc8d,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_27012426.mp3,"""Wite Tongersdei is de dei dat de tsjerke it Lêste Nachtmiel fiert.""",2,0,sixties,male,unknown,fy-NL,unknown,6.48
38413bcd97566aa8a6d64e782490c94b4a6311b23bd115bc778cfa9f8609a0fd02422bc465ea7dea8aca7386bdb4d895c0b2a7dd9c4464d0727088609ea5bc8d,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_27012455.mp3,"""De bewenners fan it hús litte no foar it earst fan har hearre.""",2,0,sixties,male,unknown,fy-NL,unknown,6.012
38413bcd97566aa8a6d64e782490c94b4a6311b23bd115bc778cfa9f8609a0fd02422bc465ea7dea8aca7386bdb4d895c0b2a7dd9c4464d0727088609ea5bc8d,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_27012460.mp3,"""Syn heit hie in skipswerfke yn Drylts en dêr boude er noch houten skûtsjes.""",2,0,sixties,male,unknown,fy-NL,unknown,6.12
38413bcd97566aa8a6d64e782490c94b4a6311b23bd115bc778cfa9f8609a0fd02422bc465ea7dea8aca7386bdb4d895c0b2a7dd9c4464d0727088609ea5bc8d,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28351436.mp3,"""Ik bin bliid dat de oannimmer mei dizze oplossing oansetten kaam.""",2,0,sixties,male,unknown,fy-NL,unknown,5.616
38413bcd97566aa8a6d64e782490c94b4a6311b23bd115bc778cfa9f8609a0fd02422bc465ea7dea8aca7386bdb4d895c0b2a7dd9c4464d0727088609ea5bc8d,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28351456.mp3,"""Hjir is dúdlik sprake fan in ûnhâldbere situaasje.""",2,0,sixties,male,unknown,fy-NL,unknown,5.652
5e56b59f1376ad0935eb0858eaad55ca7a68e17ae8de836a4d5878f37a09d0509d6586a4c584dcaabb50c6d2bdc117cbec8aba91ac1c8046bf532042862154fb,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_36065681.mp3,"""Der keamer koe tsjinje as pronkkeamer, skriuwkeamer of as bêste sliepkeamer.""",3,0,sixties,female,unknown,fy-NL,unknown,6.66
5e56b59f1376ad0935eb0858eaad55ca7a68e17ae8de836a4d5878f37a09d0509d6586a4c584dcaabb50c6d2bdc117cbec8aba91ac1c8046bf532042862154fb,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_36065829.mp3,"""In goed ûnderholden en lekfrij dak komt in soad lijen tefoaren.""",2,0,sixties,female,unknown,fy-NL,unknown,5.472
5e56b59f1376ad0935eb0858eaad55ca7a68e17ae8de836a4d5878f37a09d0509d6586a4c584dcaabb50c6d2bdc117cbec8aba91ac1c8046bf532042862154fb,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_36065925.mp3,"""Undertiteling út.""",2,0,sixties,female,unknown,fy-NL,unknown,2.304
5e56b59f1376ad0935eb0858eaad55ca7a68e17ae8de836a4d5878f37a09d0509d6586a4c584dcaabb50c6d2bdc117cbec8aba91ac1c8046bf532042862154fb,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_36065986.mp3,"""Dat is spitich genôch net it gefal.""",2,0,sixties,female,unknown,fy-NL,unknown,3.528
5e56b59f1376ad0935eb0858eaad55ca7a68e17ae8de836a4d5878f37a09d0509d6586a4c584dcaabb50c6d2bdc117cbec8aba91ac1c8046bf532042862154fb,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_36066652.mp3,"""It ljocht die sear oan myn eagen.""",2,0,sixties,female,unknown,fy-NL,unknown,3.276
5e56b59f1376ad0935eb0858eaad55ca7a68e17ae8de836a4d5878f37a09d0509d6586a4c584dcaabb50c6d2bdc117cbec8aba91ac1c8046bf532042862154fb,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_36185581.mp3,"""Foarsten fan iuwen her lieten har leave dieren plechtich beïerdigje.""",2,0,sixties,female,unknown,fy-NL,unknown,6.84
5e56b59f1376ad0935eb0858eaad55ca7a68e17ae8de836a4d5878f37a09d0509d6586a4c584dcaabb50c6d2bdc117cbec8aba91ac1c8046bf532042862154fb,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_36185780.mp3,"""Wat bisto fan miening?""",2,1,sixties,female,unknown,fy-NL,unknown,4.428
5e56b59f1376ad0935eb0858eaad55ca7a68e17ae8de836a4d5878f37a09d0509d6586a4c584dcaabb50c6d2bdc117cbec8aba91ac1c8046bf532042862154fb,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_36529792.mp3,"""Ik wie in soad bûten en ik wie al flink brún wurden.""",2,0,sixties,female,unknown,fy-NL,unknown,4.86
5e56b59f1376ad0935eb0858eaad55ca7a68e17ae8de836a4d5878f37a09d0509d6586a4c584dcaabb50c6d2bdc117cbec8aba91ac1c8046bf532042862154fb,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_36536059.mp3,"""Jo sille mar in frou en bern út in sinkende auto rêde.""",2,0,sixties,female,unknown,fy-NL,unknown,5.076
5e56b59f1376ad0935eb0858eaad55ca7a68e17ae8de836a4d5878f37a09d0509d6586a4c584dcaabb50c6d2bdc117cbec8aba91ac1c8046bf532042862154fb,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_36537416.mp3,"""Wy mailden sakrekt nei in freondin.""",2,0,sixties,female,unknown,fy-NL,unknown,3.996
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413374.mp3,"""Sy wie as keunstner frij ûnbekend, mar ferline jier waard dat oars.""",2,0,sixties,male,unknown,fy-NL,unknown,6.144
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413375.mp3,"""Tiisdeitemoarn sil de tydlike fytsbrêge net yn gebrûk wêze.""",2,0,sixties,male,unknown,fy-NL,unknown,5.736
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413376.mp3,"""Nei in oerke winkels sjen gongen myn freondinne en ik lekker oan 'e kofje.""",2,0,sixties,male,unknown,fy-NL,unknown,7.056
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413414.mp3,"""De bêste klok is wolris fan 'e slach.""",2,0,sixties,male,unknown,fy-NL,unknown,4.416
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413416.mp3,"""De bestjoerder is mei ûnbekende ferwûnings nei it sikehûs brocht.""",2,0,sixties,male,unknown,fy-NL,unknown,6.024
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413469.mp3,"""No bin ik rintenier.""",2,0,sixties,male,unknown,fy-NL,unknown,3.456
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413470.mp3,"""Op de campings binne de sanitêre foarsjenningen yn de measte gefallen ûnfoldwaande.""",2,0,sixties,male,unknown,fy-NL,unknown,6.816
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413486.mp3,"""Hoe let ite wy jûn waarm?""",2,0,sixties,male,unknown,fy-NL,unknown,4.776
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413487.mp3,"""It echte frij wêzen, dat begjint by de stilte.""",2,1,sixties,male,unknown,fy-NL,unknown,5.496
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413500.mp3,"""Ik koe om ien of oare reden myn gedachten net by de fraach hâlde.""",2,0,sixties,male,unknown,fy-NL,unknown,6.624
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413502.mp3,"""Hagedissen dy't yn beammen libje, binne grien fan kleur.""",2,0,sixties,male,unknown,fy-NL,unknown,5.184
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413503.mp3,"""De measte oppakte demonstranten binne saterdeitejûn wer frijlitten.""",2,1,sixties,male,unknown,fy-NL,unknown,6.504
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413525.mp3,"""Nei in jier konkludearje de trije partijen dat de doelstellingen net helle binne.""",2,0,sixties,male,unknown,fy-NL,unknown,7.224
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413528.mp3,"""De begrutting moat op syn lêst moarn goedkard wêze.""",2,0,sixties,male,unknown,fy-NL,unknown,5.856
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413552.mp3,"""It is in grut sûchdier.""",2,0,sixties,male,unknown,fy-NL,unknown,3.816
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413554.mp3,"""We wurde begelaat troch in frachtauto.""",2,0,sixties,male,unknown,fy-NL,unknown,4.824
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413555.mp3,"""Oeral dêr't de brannettel groeit kinst ek de giele of pearse dôvenettel tsjinkomme.""",2,0,sixties,male,unknown,fy-NL,unknown,7.776
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413557.mp3,"""Dat hingje ik net oan 'e grutte klok.""",2,0,sixties,male,unknown,fy-NL,unknown,5.184
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413570.mp3,"""Dêr hoechsto dy net drok oer te meitsjen.""",2,0,sixties,male,unknown,fy-NL,unknown,4.536
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413571.mp3,"""Noch yn 'e fyftiger jierren kaam de molkekarre by de doar lâns.""",2,0,sixties,male,unknown,fy-NL,unknown,5.904
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413575.mp3,"""Stel ôfdrukgebiet yn op folgjende fjirtjin.""",2,0,sixties,male,unknown,fy-NL,unknown,4.896
